Workload,Run,TraceSize,Status,ExecTime,Instr,Cycles,IPC,NumBr,MispBr,BrPerCyc,MispBrPerCyc,MR,MPKI,CycWP,CycWPAvg,CycWPPKI,50PercInstr,50PercCycles,50PercIPC,50PercNumBr,50PercMispBr,50PercBrPerCyc,50PercMispBrPerCyc,50PercMR,50PercMPKI,50PercCycWP,50PercCycWPAvg,50PercCycWPPKI,CSC preds,RUNLTS preds,CSC coverage,CSC accuracy,RUNLTS coverage,RUNLTS accuracy,UNIQUE PCS,FIRST TIME accuracy,CSC FIRST TIME coverage,CSC FIRST TIME accuracy,RUNLTS FIRST TIME coverage,RUNLTS FIRST TIME accuracy
fp,fp_12_trace,48.495734214782715,Pass,,40000016,8713342,4.5907,4420257,64860,0.5073,0.0074,1.4673%,1.6215,3815900,58.8329,95.3975,20000016,4239103,4.7180,2222665,30835,0.5243,0.0073,1.3873%,1.5417,1758508,57.0296,87.9253,0,4420257,0%,-nan%,100%,98.53%,119,73.95%,0%,-nan%,100%,73.95%
fp,fp_5_trace,332.9483413696289,Pass,,40000016,7664751,5.2187,740391,40860,0.0966,0.0053,5.5187%,1.0215,1400448,34.2743,35.0112,20000016,3797365,5.2668,370890,20330,0.0977,0.0054,5.4814%,1.0165,696596,34.2644,34.8298,0,740391,0%,-nan%,100%,94.48%,42,66.67%,0%,-nan%,100%,66.67%
infra,infra_14_trace,118.4549331665039,Pass,,50000052,18767415,2.6642,6536492,324559,0.3483,0.0173,4.9653%,6.4912,13692995,42.1895,273.8596,25000052,6865745,3.6413,3156210,153214,0.4597,0.0223,4.8544%,6.1285,4646392,30.3262,185.8553,0,6536492,0%,-nan%,100%,95.03%,839,81.41%,0%,-nan%,100%,81.41%
infra,infra_2_trace,221.61112022399902,Pass,,47546686,11075198,4.2931,5818731,44674,0.5254,0.0040,0.7678%,0.9396,1186119,26.5505,24.9464,24546686,4599615,5.3367,2997214,21188,0.6516,0.0046,0.7069%,0.8632,438712,20.7057,17.8726,0,5818731,0%,-nan%,100%,99.23%,4703,52.71%,0%,-nan%,100%,52.71%
infra,infra_13_trace,139.63556957244873,Pass,,50000052,21595152,2.3153,6532412,272602,0.3025,0.0126,4.1731%,5.4520,14843601,54.4515,296.8717,25000052,10256263,2.4375,3378036,116620,0.3294,0.0114,3.4523%,4.6648,5768016,49.4599,230.7202,0,6532412,0%,-nan%,100%,95.83%,9866,81.66%,0%,-nan%,100%,81.66%
infra,infra_5_trace,58.871103286743164,Pass,,40000016,35272545,1.1340,7268207,95304,0.2061,0.0027,1.3112%,2.3826,27295127,286.4006,682.3779,20000016,22425664,0.8918,3539219,65848,0.1578,0.0029,1.8605%,3.2924,18647454,283.1894,932.3720,0,7268207,0%,-nan%,100%,98.69%,156,54.49%,0%,-nan%,100%,54.49%
infra,infra_15_trace,101.22027969360352,Pass,,50000052,36864876,1.3563,6957507,480093,0.1887,0.0130,6.9004%,9.6019,32418412,67.5253,648.3676,25000052,7109353,3.5165,3466846,187221,0.4876,0.0263,5.4003%,7.4888,4860359,25.9605,194.4140,0,6957507,0%,-nan%,100%,93.1%,547,79.71%,0%,-nan%,100%,79.71%
infra,infra_3_trace,83.57435989379883,Pass,,40000016,8599055,4.6517,5433078,90591,0.6318,0.0105,1.6674%,2.2648,2043839,22.5612,51.0960,20000016,4298035,4.6533,2737308,46092,0.6369,0.0107,1.6838%,2.3046,1070610,23.2277,53.5305,0,5433078,0%,-nan%,100%,98.33%,1027,56.77%,0%,-nan%,100%,56.77%
infra,infra_12_trace,207.57365608215332,Pass,,50000052,19194849,2.6049,7862103,125145,0.4096,0.0065,1.5917%,2.5029,5172260,41.3301,103.4451,25000052,9207341,2.7152,3927069,62051,0.4265,0.0067,1.5801%,2.4820,2594173,41.8071,103.7667,0,7862103,0%,-nan%,100%,98.41%,11332,81.59%,0%,-nan%,100%,81.59%
infra,infra_4_trace,84.87091732025146,Pass,,40000016,28071082,1.4250,5988066,187382,0.2133,0.0067,3.1293%,4.6845,20465322,109.2171,511.6328,20000016,14019405,1.4266,2971304,91830,0.2119,0.0066,3.0906%,4.5915,10202930,111.1067,510.1461,0,5988066,0%,-nan%,100%,96.87%,975,72.51%,0%,-nan%,100%,72.51%
infra,infra_8_trace,54.09443473815918,Pass,,40000016,25606894,1.5621,7460282,58685,0.2913,0.0023,0.7866%,1.4671,17200941,293.1063,430.0234,20000016,12776674,1.5654,3730712,29252,0.2920,0.0023,0.7841%,1.4626,8574448,293.1235,428.7221,0,7460282,0%,-nan%,100%,99.21%,16,75%,0%,-nan%,100%,75%
infra,infra_7_trace,65.31903553009033,Pass,,40000016,30886532,1.2951,6716982,252077,0.2175,0.0082,3.7528%,6.3019,22965089,91.1035,574.1270,20000016,15872197,1.2601,3345402,107420,0.2108,0.0068,3.2110%,5.3710,11535186,107.3840,576.7588,0,6716982,0%,-nan%,100%,96.25%,248,57.66%,0%,-nan%,100%,57.66%
infra,infra_11_trace,209.36411476135254,Pass,,50000052,19885147,2.5144,7754708,120185,0.3900,0.0060,1.5498%,2.4037,5487827,45.6615,109.7564,25000052,10049122,2.4878,3881908,60909,0.3863,0.0061,1.5690%,2.4364,3058754,50.2184,122.3499,0,7754708,0%,-nan%,100%,98.45%,10530,82.1%,0%,-nan%,100%,82.1%
infra,infra_0_trace,94.09143447875977,Pass,,40000016,9857048,4.0580,5140781,113939,0.5215,0.0116,2.2164%,2.8485,3413721,29.9610,85.3430,20000016,4895680,4.0852,2582400,57515,0.5275,0.0117,2.2272%,2.8757,1716911,29.8515,85.8455,0,5140781,0%,-nan%,100%,97.78%,985,59.9%,0%,-nan%,100%,59.9%
infra,infra_6_trace,168.09687328338623,Pass,,64718349,16724031,3.8698,9187928,146553,0.5494,0.0088,1.5951%,2.2645,5155887,35.1810,79.6665,32718349,8592650,3.8077,5004718,76157,0.5824,0.0089,1.5217%,2.3277,3176087,41.7045,97.0736,0,9187928,0%,-nan%,100%,98.4%,9719,56.86%,0%,-nan%,100%,56.86%
infra,infra_9_trace,141.69822597503662,Pass,,50000052,30524473,1.6380,7203244,263031,0.2360,0.0086,3.6516%,5.2606,20982245,79.7710,419.6445,25000052,17850875,1.4005,3405201,177572,0.1908,0.0099,5.2147%,7.1029,15275261,86.0229,611.0092,0,7203244,0%,-nan%,100%,96.35%,11560,81.42%,0%,-nan%,100%,81.42%
infra,infra_10_trace,117.67702960968018,Pass,,50000052,19220567,2.6014,6548159,320248,0.3407,0.0167,4.8907%,6.4050,13971904,43.6284,279.4378,25000052,6904389,3.6209,3150015,154405,0.4562,0.0224,4.9017%,6.1762,4680446,30.3128,187.2175,0,6548159,0%,-nan%,100%,95.11%,827,82.1%,0%,-nan%,100%,82.1%
infra,infra_1_trace,175.13615703582764,Pass,,37799521,8628484,4.3808,4337669,40422,0.5027,0.0047,0.9319%,1.0694,1281785,31.7101,33.9101,19799521,3977836,4.9775,2263258,18986,0.5690,0.0048,0.8389%,0.9589,521795,27.4831,26.3539,0,4337669,0%,-nan%,100%,99.07%,4679,52.51%,0%,-nan%,100%,52.51%
